MonsterName,MonsterImage,MonsterAI,MonsterEffect,MonsterLevel,MonsterLight,MonsterAttackSpeed,MonsterMoveSpeed,MonsterViewRange,MonsterCoolEye,MonsterExperience,MonsterCanPush,MonsterAutoRev,MonsterUndead,MonsterCanTame,MonsterDropPath,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,StatAccuracy,StatAgility,StatHP,StatMP,StatAttackSpeed,StatLuck,StatBagWeight,StatHandWeight,StatWearWeight,StatReflect,StatStrong,StatHoly,StatFreezing,StatPoisonAttack,StatMagicResist,StatPoisonResist,StatHealthRecovery,StatSpellRecovery,StatPoisonRecovery,StatCriticalRate,StatCriticalDamage,StatMaxACRatePercent,StatMaxMACRatePercent,StatMaxDCRatePercent,StatMaxMCRatePercent,StatMaxSCRatePercent,StatAttackSpeedRatePercent,StatHPRatePercent,StatMPRatePercent,StatHPDrainRatePercent,StatExpRatePercent,StatItemDropRatePercent,StatGoldDropRatePercent,StatMineRatePercent,StatGemRatePercent,StatFishRatePercent,StatCraftRatePercent,StatSkillGainMultiplier,StatAttackBonus,StatLoverExpRatePercent,StatMentorDamageRatePercent,StatMentorExpRatePercent,StatDamageReductionPercent,StatEnergyShieldPercent,StatEnergyShieldHPGain,StatManaPenaltyPercent,StatTeleportManaPenaltyPercent,StatHero,
Slave2,ZumaGuardian,15,0,50,0,1800,1500,7,0,14500,True,True,False,False,,10,10,15,15,20,55,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FineSoul,ManTree,174,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bear,Bear,0,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TurtleGrass,Turtlegrass,173,0,40,0,1700,900,7,0,3000,True,True,False,True,,25,35,25,35,40,65,0,0,0,0,15,16,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Leopard,Leopard,0,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Minion_Warrior,Hen,0,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Minion_Warlock,Hen,0,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Minion_Priest,Hen,0,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Minion_Rouge,Hen,0,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chieftain_Warrior,ManectricHammer,0,0,65,0,1200,1800,10,0,18500,True,True,False,True,,25,35,25,35,45,70,0,0,0,0,25,24,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chieftain_Warlock,ManectricClub,0,0,65,0,1300,1800,10,0,18500,True,True,True,True,,25,35,25,35,45,75,0,0,0,0,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chieftain_Priest,ManectricClaw,86,0,65,0,1100,1000,10,0,19500,True,True,True,False,,25,35,25,45,45,75,40,70,0,0,25,24,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chieftain_Rouge,ManectricStaff,44,0,65,0,1300,1000,10,0,18500,True,True,False,True,,25,35,25,35,45,75,0,0,0,0,25,24,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chieftain_Archer,ManectricSlave,0,0,65,0,1200,1500,10,0,18500,True,True,True,False,,25,35,25,35,50,72,0,0,0,0,25,24,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Master_DragonYang,ManectricKing,88,0,99,0,1200,1200,14,10,35000,False,True,False,False,,200,350,200,320,200,340,100,240,100,240,65,35,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jar1,Jar1,119,0,60,25,2500,0,7,0,7000,False,True,False,False,,18,19,18,19,21,50,0,0,0,0,15,15,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jar2,Jar2,120,0,60,25,2500,0,7,0,7000,False,True,False,False,,18,19,18,19,21,50,0,0,0,0,15,15,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FightingCat,FightingCat,0,0,60,0,1200,1400,7,0,13500,True,True,False,False,,20,26,19,25,42,60,0,0,0,0,23,22,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FireCat,FireCat,44,0,60,0,1200,1400,7,0,14500,True,True,False,False,,22,29,21,29,45,65,0,0,0,0,23,22,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CatWidow,CatWidow,112,0,60,0,1400,1200,7,0,13500,True,True,False,False,,20,26,19,25,42,60,0,0,0,0,23,22,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
StainHammerCat,StainHammerCat,0,0,60,0,1400,1200,7,0,15500,True,True,False,False,,20,31,24,29,48,64,0,0,0,0,23,22,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BlackHammerCat,BlackHammerCat,116,0,60,0,1400,1200,7,0,16000,True,True,False,False,,28,33,23,28,42,62,0,0,0,0,23,22,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
StrayCat,StrayCat,117,0,60,0,1200,1200,7,0,14000,True,True,False,False,,25,30,15,30,30,65,0,0,0,0,23,22,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CatShaman,CatShaman,118,0,60,0,1200,1200,7,0,13500,True,True,False,False,,20,26,19,25,42,60,0,0,0,0,23,22,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SeedingsGeneral,SeedingsGeneral,121,0,100,20,1600,1000,9,5,35000,False,True,False,False,,90,112,80,110,120,180,80,160,80,160,25,22,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RestlessJar,RestlessJar,122,0,60,30,2000,0,7,0,8000,False,True,False,False,,18,19,18,19,22,51,0,0,0,0,16,16,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GeneralMeowMeow,GeneralMeowMeow,123,0,80,25,1200,1200,14,5,50000,False,True,False,False,,110,150,90,135,150,180,100,140,0,0,28,23,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TucsonEgg,TucsonEgg,128,0,0,0,2500,1800,7,0,1,True,True,False,True,MongchonProvince\Swamp\TucsonEgg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
YoungTucson,PlaguedTucson,0,0,0,0,2500,1800,7,0,5000,True,True,False,True,MongchonProvince\Swamp\YoungTucson,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Armadillo,Armadillo,124,0,54,0,1500,1200,8,0,8250,True,True,False,True,,17,20,18,21,41,60,15,40,0,0,19,20,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ArmadilloElder,ArmadilloElder,125,0,58,0,1500,1200,8,0,8350,True,True,False,True,,19,25,15,18,45,65,18,45,0,0,20,19,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VisceralWorm2,VisceralWorm,0,0,0,0,2500,1800,7,0,6000,True,True,False,True,MongchonProvince\Swamp\VisceralWorm2,18,18,18,16,28,60,20,20,0,0,18,18,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SandSnail,SandSnail,115,0,54,0,1600,1600,8,0,6250,True,True,False,False,MongchonProvince\Swamp\SandSnail,18,18,18,16,28,60,20,25,0,0,18,18,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CannibalTentacles,CannibalTentacles,130,0,75,5,1400,800,9,0,18500,False,True,False,False,MongchonProvince\Swamp\CannibalTentacles,40,60,40,60,41,60,15,40,0,0,20,20,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tucson,Tucson,0,0,54,5,1600,1000,7,0,8300,True,True,False,False,MongchonProvince\Swamp\Tucson,18,25,18,25,23,53,0,0,0,0,18,18,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TucsonFighter,TucsonFighter,44,0,54,0,1400,1200,7,0,8800,True,True,False,False,MongchonProvince\Swamp\TucsonFighter,20,29,18,24,25,65,0,0,0,0,19,18,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TucsonMage,TucsonMage,126,0,54,0,1400,1400,7,0,6900,True,True,False,False,MongchonProvince\Swamp\TucsonMage,19,19,18,18,22,55,0,0,0,0,19,18,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TucsonWarrior,TucsonWarrior,127,0,54,0,1400,1400,7,0,8000,True,True,False,False,MongchonProvince\Swamp\TucsonWarrior,20,20,22,22,28,65,25,30,0,0,19,18,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TucsonGeneral,TucsonGeneral,131,0,100,25,1200,1200,9,0,38000,False,True,False,False,MongchonProvince\Swamp\TucsonGeneral,140,190,140,190,150,220,30,90,30,90,25,22,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FrozenSolider,FrozenSoldier,0,0,65,0,1200,1200,7,0,27000,False,True,False,False,,35,55,35,55,50,125,0,0,0,0,30,29,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FrozenFighter,FrozenFighter,44,0,65,0,1200,1200,7,0,28500,False,True,False,False,,25,55,25,65,40,95,80,160,80,160,30,29,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FrozenArcher,FrozenArcher,8,0,65,0,1200,1200,7,0,23000,False,True,False,False,,28,48,28,48,50,90,80,160,80,160,30,29,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FrozenKnight,FrozenKnight,0,0,65,0,1200,1200,7,0,28500,False,True,False,False,,30,50,35,60,50,125,0,0,0,0,30,29,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FrozenGolem,FrozenGolem,0,0,65,0,1200,1200,7,0,28500,False,True,False,False,,25,55,25,65,40,95,0,0,0,0,30,29,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IcePhantom,IcePhantom,0,0,80,0,1200,1200,7,0,31000,False,True,False,False,,50,85,45,80,60,180,0,0,0,0,35,34,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SnowWolf,SnowWolf,179,0,65,0,1200,1200,7,0,28000,False,True,False,False,,28,55,28,55,50,125,0,0,0,0,30,29,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FrozenWarewolf,SnowWolfKing,180,0,90,0,1300,1100,7,0,28500,False,True,False,False,,28,50,28,50,53,127,0,0,0,0,35,32,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FrozenMiner,FrozenMiner,187,0,65,0,1200,1200,7,0,23000,True,True,False,False,,28,48,28,48,50,90,50,160,0,0,30,29,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FrozenAxeman,FrozenAxeman,188,0,65,0,1200,1200,7,0,28000,False,True,False,False,,28,55,28,55,50,100,50,160,0,0,30,29,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FrozenMagician,FrozenMagician,189,0,65,0,1200,1200,7,0,28500,True,True,False,False,,35,60,30,50,50,125,60,160,0,0,30,29,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SnowYeti,SnowYeti,190,0,65,0,1200,1200,7,0,27000,False,True,False,False,,35,55,35,55,50,125,0,0,0,0,30,29,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IceCrystalSolider,IceCrystalSoldier,102,0,80,0,1200,1200,7,0,25000,False,True,False,False,,50,85,120,170,60,110,60,110,60,110,26,26,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DarkWraith,DarkWraith,192,0,100,0,1100,1000,7,0,40000,False,True,True,False,,160,250,140,200,180,290,80,200,80,180,45,35,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DarkSpirit,DarkSpirit,181,0,100,0,1100,1000,7,0,40000,False,True,True,False,,50,100,50,100,90,140,80,160,80,160,40,30,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SinseokMiner,CrystalBeast,102,0,65,0,1200,1200,7,0,23000,True,True,False,False,,28,48,28,48,50,90,50,160,0,0,30,29,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BloodyLureSpider,LureSpider,4,0,64,0,1800,800,7,0,640,True,True,False,False,,8,8,11,13,15,40,0,0,0,0,18,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GhostZombie,ClZombie,25,0,22,0,3000,2000,7,0,500,True,True,True,False,,2,2,1,1,8,17,0,0,0,0,13,15,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DarkPriestZombie,DigOutZombie,24,0,25,0,3000,2000,7,0,500,True,True,True,False,,0,0,0,0,12,16,0,0,0,0,13,15,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ChainGhoul,Ghoul,0,0,50,0,2800,1500,7,0,1200,True,True,True,False,,3,3,3,3,12,25,0,0,0,0,15,15,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Guard3,Guard3,6,0,999,20,2000,0,7,0,0,False,False,False,False,,999,999,999,999,999,999,999,999,999,999,255,255,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ArcherGuard3,ArcherGuard3,80,0,999,20,2000,0,7,0,0,False,False,False,False,Misc\ArcherGuard3,999,999,999,999,999,999,999,999,999,999,255,255,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GameShop_Guard,Guard,23,0,0,5,750,750,7,0,0,False,False,False,False,,10,10,10,10,10,40,5,5,5,5,75,50,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Football,Football,68,0,0,0,2500,1800,7,0,0,True,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Royal_Guard,Guard,6,0,255,5,2500,520,7,0,0,False,False,False,False,,999,999,999,999,999,999,999,999,999,999,255,255,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Royal_Archer,ArcherGuard,57,0,255,5,2500,520,7,0,0,False,False,False,False,,999,999,999,999,999,999,999,999,999,999,255,255,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Royal_Lieutenant,TaoistGuard,6,0,255,5,2500,520,7,0,0,False,False,False,False,,999,999,999,999,999,999,999,999,999,999,255,255,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PKSpirit,DarkGhost,38,0,90,0,1500,900,10,100,263,True,True,True,False,,20,20,1,5,22,55,5,35,0,0,15,13,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Frog,Frog,64,10,15,0,1200,900,7,0,0,True,True,False,False,,10,15,10,15,0,0,0,0,0,0,0,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RedTurtle,RedTurtle,0,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GreenTurtle,GreenTurtle,0,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BlueTurtle,BlueTurtle,0,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TowerTurtle,TowerTurtle,0,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FinialTurtle,FinialTurtle,72,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hugger,Hugger,70,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PoisonHugger,PoisonHugger,69,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MutatedHugger,MutatedHugger,40,0,0,0,2500,1800,7,0,0,True,True,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HellKnight1,HellKnight1,97,0,60,0,1200,1800,7,100,25000,True,True,True,False,Unused\HellFire\HellKnight1,100,120,100,120,100,125,0,0,0,0,25,25,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HellKnight2,HellKnight2,97,0,0,0,1100,1800,7,100,25000,True,True,True,False,Unused\HellFire\HellKnight2,120,160,120,160,100,165,0,0,0,0,25,25,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HellKnight3,HellKnight3,97,0,0,0,1100,1800,7,100,25000,True,True,True,False,Unused\HellFire\HellKnight3,120,180,120,180,100,185,0,0,0,0,25,25,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HellKnight4,HellKnight4,97,0,0,0,1100,1800,7,100,25000,True,True,True,False,Unused\HellFireHellKnight1,140,240,140,240,100,200,0,0,0,0,25,25,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
